game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures,p0_land_plays,p0_creature_casts,p0_approx_mana_spent,p0_main_phase_actions,p0_main_phase_passes,p1_land_plays,p1_creature_casts,p1_approx_mana_spent,p1_main_phase_actions,p1_main_phase_passes
57,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-3,32,31,3,4,4,4,10,19,11,4,6,15,20,10
58,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,5,0,30,29,6,5,6,8,22,30,16,6,7,22,28,15
59,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,0,32,31,9,3,2,16,46,27,9,4,4,7,18,10
60,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-1,33,32,4,2,3,5,15,18,10,3,3,3,13,7
61,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-1,33,32,5,1,3,8,26,20,9,3,1,1,11,7
62,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,31,30,5,3,4,5,16,25,16,5,3,7,21,13
63,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,12,-3,29,28,5,5,9,5,14,33,19,7,7,22,31,17
64,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-3,33,32,4,0,3,5,17,18,10,3,0,0,9,6
65,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,32,31,5,1,5,6,25,24,13,4,1,1,14,9
66,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-5,33,32,3,1,3,5,20,16,8,3,1,1,11,7
67,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-10,32,31,4,4,4,6,27,21,11,4,6,21,20,10
68,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-3,32,31,5,4,3,7,22,22,12,4,6,15,20,10
69,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-6,31,30,5,3,5,5,15,25,15,5,4,16,21,12
70,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,33,32,6,2,5,7,21,20,8,3,3,3,13,7
71,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,4,-6,30,29,4,5,6,6,25,27,15,6,7,26,28,15
72,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-3,31,30,5,3,6,7,26,26,13,4,4,7,20,12
73,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,10,0,29,28,7,5,7,9,28,34,18,7,6,25,31,18
74,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,33,32,4,2,3,6,29,18,9,3,3,3,13,7
75,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,33,32,4,0,5,5,16,18,8,3,0,0,9,6
76,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,12,-4,31,30,4,4,4,6,21,22,12,4,4,10,22,14
77,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,14,-3,31,30,5,4,5,7,24,26,14,5,5,20,23,13
78,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-13,30,29,6,5,7,7,25,28,14,6,7,31,28,15
79,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,0,31,30,6,4,5,7,23,25,13,5,6,21,23,12
80,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-1,31,30,4,4,5,5,20,24,14,5,6,26,23,12
81,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-2,32,31,4,4,6,5,18,22,11,4,6,9,20,10
82,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,15,0,30,29,5,4,7,7,19,29,15,6,5,23,26,15
83,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-3,32,31,5,2,4,5,13,22,13,4,3,3,16,9
84,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,2,0,30,29,4,5,6,6,25,27,15,6,7,29,28,15
85,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-8,32,31,5,3,6,6,24,23,11,4,4,13,18,10
86,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-5,33,32,5,1,3,8,27,20,9,3,1,1,11,7
87,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,32,31,4,3,6,5,18,22,11,4,4,13,18,10
88,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-14,33,32,7,0,3,9,39,18,6,3,0,0,9,6
89,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-9,32,31,6,2,6,7,26,25,12,4,2,5,16,10
90,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-9,31,30,6,5,5,7,28,28,16,5,9,45,25,11
91,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-4,31,30,5,7,5,7,23,26,14,5,12,55,26,9
92,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-6,32,31,4,2,5,5,17,22,12,4,2,5,16,10
93,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,1,life,0,2,28,26,3,5,8,3,10,31,20,9,7,30,36,20
94,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,14,-7,30,29,5,7,7,5,16,28,16,6,11,26,29,12
95,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,6,-2,30,29,5,5,6,5,14,28,17,6,7,33,28,15
96,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-8,31,30,6,3,5,7,24,28,16,5,4,19,21,12
97,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-5,31,30,6,4,7,7,22,25,11,4,5,8,22,13
98,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-4,31,30,3,5,5,3,8,22,14,5,8,37,25,12
99,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-5,32,31,4,2,7,6,22,22,9,4,3,3,16,9
