__source_file,agent0,agent1,deck0_name,deck1_name,end_reason,game_id,p0_approx_mana_spent,p0_battlefield_creatures,p0_creature_casts,p0_land_plays,p0_library_size,p0_life,p0_main_phase_actions,p0_main_phase_passes,p1_approx_mana_spent,p1_battlefield_creatures,p1_creature_casts,p1_land_plays,p1_library_size,p1_life,p1_main_phase_actions,p1_main_phase_passes,winner
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,7,42.0,7,11.0,3.0,32,12,24.0,10.0,6.0,3,3.0,4.0,31,-2,18.0,11.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,8,33.0,6,9.0,5.0,32,14,23.0,9.0,13.0,3,4.0,4.0,31,-3,18.0,10.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,9,28.0,5,8.0,6.0,31,-10,28.0,14.0,52.0,8,12.0,5.0,29,11,30.0,13.0,1
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,10,20.0,4,5.0,3.0,33,18,18.0,10.0,1.0,1,1.0,3.0,32,-6,11.0,7.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,11,26.0,6,9.0,5.0,31,20,28.0,14.0,53.0,6,11.0,5.0,30,-1,27.0,11.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,12,24.0,6,9.0,3.0,33,16,20.0,8.0,1.0,1,1.0,3.0,32,0,11.0,7.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,13,22.0,5,8.0,4.0,32,20,23.0,11.0,0.0,0,0.0,4.0,31,-2,12.0,8.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,14,37.0,6,8.0,3.0,34,18,19.0,8.0,1.0,1,1.0,2.0,33,-4,8.0,5.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,15,22.0,4,5.0,2.0,33,20,17.0,10.0,0.0,0,0.0,3.0,32,-4,9.0,6.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,16,6.0,2,2.0,6.0,30,1,22.0,14.0,14.0,4,4.0,6.0,29,-1,26.0,16.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,17,22.0,6,6.0,5.0,32,4,23.0,12.0,4.0,3,4.0,3.0,31,-8,17.0,10.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,18,24.0,6,7.0,6.0,31,12,27.0,14.0,16.0,3,4.0,5.0,30,-2,21.0,12.0,0
20251127_153336_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,19,16.0,4,4.0,4.0,32,0,22.0,14.0,39.0,7,11.0,5.0,30,6,26.0,10.0,1
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,0,20.0,4,7.0,6.0,31,20,27.0,13.0,12.0,3,3.0,3.0,30,-7,25.0,16.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,1,24.0,3,5.0,7.0,30,7,30.0,17.0,24.0,5,6.0,6.0,29,-2,30.0,17.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,2,36.0,5,10.0,5.0,31,10,28.0,13.0,34.0,6,9.0,5.0,30,-7,26.0,11.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,3,31.0,4,6.0,7.0,30,2,30.0,17.0,21.0,4,5.0,5.0,29,0,31.0,17.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,4,37.0,4,7.0,6.0,31,-3,27.0,13.0,32.0,5,7.0,6.0,29,12,29.0,15.0,1
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,5,19.0,4,7.0,6.0,31,-9,28.0,15.0,26.0,5,7.0,6.0,29,2,27.0,12.0,1
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,6,22.0,4,7.0,5.0,31,14,28.0,14.0,25.0,4,6.0,5.0,30,-3,27.0,14.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,7,43.0,6,9.0,6.0,30,14,28.0,13.0,9.0,2,2.0,6.0,29,-20,26.0,16.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,8,7.0,1,2.0,6.0,31,-2,24.0,15.0,25.0,5,6.0,6.0,29,14,29.0,15.0,1
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,9,15.0,1,5.0,7.0,30,-4,31.0,18.0,27.0,5,6.0,5.0,28,2,28.0,13.0,1
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,10,19.0,4,6.0,8.0,29,12,33.0,19.0,9.0,3,3.0,7.0,28,-3,33.0,20.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,11,25.0,5,9.0,5.0,31,20,23.0,8.0,12.0,2,2.0,5.0,30,-6,27.0,16.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,12,18.0,4,6.0,5.0,32,17,22.0,11.0,15.0,3,4.0,4.0,31,-1,18.0,10.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,13,22.0,4,6.0,7.0,30,13,30.0,17.0,20.0,4,5.0,4.0,29,-10,30.0,18.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,14,22.0,5,6.0,7.0,29,20,31.0,17.0,6.0,1,1.0,7.0,28,-14,29.0,18.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,15,34.0,4,8.0,7.0,30,9,30.0,15.0,16.0,4,5.0,3.0,29,-4,29.0,18.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,16,32.0,4,7.0,6.0,30,8,28.0,14.0,20.0,5,6.0,5.0,29,0,25.0,11.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,17,21.0,2,7.0,9.0,28,15,34.0,18.0,15.0,4,4.0,6.0,27,-1,34.0,19.0,0
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,18,24.0,3,5.0,6.0,31,0,26.0,15.0,18.0,3,4.0,6.0,29,12,29.0,16.0,1
20251128_011148_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,19,21.0,5,7.0,5.0,31,16,28.0,16.0,13.0,3,4.0,5.0,30,-5,25.0,14.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,0,21.0,4,5.0,7.0,30,18,30.0,17.0,23.0,7,9.0,4.0,21,-8,30.0,17.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,1,9.0,3,4.0,5.0,32,-3,23.0,13.0,24.0,7,9.0,5.0,22,6,26.0,12.0,1
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,2,32.0,6,8.0,6.0,29,12,35.0,19.0,19.0,7,8.0,7.0,20,-9,32.0,17.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,3,19.0,4,5.0,6.0,31,17,27.0,15.0,26.0,6,9.0,5.0,22,-4,27.0,13.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,4,21.0,5,6.0,6.0,31,12,27.0,14.0,24.0,6,8.0,5.0,22,-6,27.0,14.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,5,14.0,4,5.0,6.0,31,19,25.0,14.0,5.0,2,2.0,5.0,22,-9,19.0,12.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,6,25.0,6,8.0,5.0,32,15,24.0,11.0,17.0,5,7.0,4.0,23,-1,22.0,11.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,7,28.0,5,7.0,5.0,30,14,32.0,18.0,26.0,6,8.0,6.0,21,0,30.0,16.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,8,21.0,5,8.0,5.0,32,16,24.0,11.0,11.0,4,5.0,4.0,23,-10,20.0,11.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,9,10.0,3,3.0,7.0,30,16,26.0,16.0,14.0,4,6.0,6.0,21,-6,26.0,14.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,10,31.0,5,7.0,6.0,31,18,27.0,13.0,17.0,4,5.0,5.0,22,-6,23.0,13.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,11,14.0,4,5.0,5.0,32,20,22.0,12.0,1.0,1,1.0,1.0,23,-1,11.0,9.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,12,33.0,6,9.0,5.0,31,20,28.0,13.0,23.0,4,6.0,5.0,22,-4,23.0,12.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,13,19.0,4,6.0,3.0,32,20,22.0,12.0,5.0,2,2.0,4.0,23,-1,16.0,10.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,14,32.0,6,8.0,6.0,31,12,27.0,13.0,9.0,3,3.0,5.0,22,-6,21.0,13.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,15,28.0,5,8.0,6.0,31,16,27.0,13.0,26.0,5,7.0,5.0,22,-2,25.0,13.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,16,17.0,4,5.0,6.0,31,14,25.0,14.0,11.0,4,5.0,5.0,22,-6,23.0,13.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,17,27.0,5,7.0,6.0,31,18,27.0,13.0,28.0,7,10.0,5.0,22,-5,26.0,11.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,18,34.0,6,9.0,6.0,31,11,25.0,10.0,21.0,6,7.0,5.0,22,0,27.0,15.0,0
20251127_195124_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,19,18.0,4,6.0,5.0,32,15,24.0,12.0,19.0,5,7.0,4.0,23,-4,22.0,11.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,0,28.0,7,10.0,3.0,32,16,26.0,13.0,21.0,4,6.0,4.0,31,-12,20.0,10.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,1,20.0,5,7.0,5.0,32,20,24.0,12.0,20.0,3,5.0,4.0,31,-4,18.0,9.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,2,34.0,7,9.0,5.0,30,-6,33.0,19.0,25.0,5,7.0,7.0,28,2,30.0,16.0,1
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,3,22.0,6,6.0,7.0,30,10,30.0,17.0,51.0,7,11.0,6.0,29,-1,29.0,12.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,4,21.0,5,8.0,5.0,32,12,24.0,11.0,9.0,4,6.0,4.0,31,-8,20.0,10.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,5,27.0,6,8.0,7.0,30,-2,28.0,13.0,63.0,8,13.0,6.0,28,2,28.0,9.0,1
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,6,26.0,6,9.0,5.0,32,12,24.0,10.0,9.0,4,6.0,4.0,31,-4,20.0,10.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,7,20.0,5,7.0,3.0,32,16,22.0,12.0,13.0,3,4.0,4.0,31,-7,18.0,10.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,8,35.0,7,9.0,6.0,30,9,28.0,13.0,39.0,7,10.0,6.0,29,-2,29.0,13.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,9,17.0,4,6.0,4.0,32,20,21.0,11.0,1.0,1,1.0,4.0,31,-4,14.0,9.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,10,9.0,3,4.0,6.0,31,8,23.0,13.0,11.0,4,5.0,5.0,30,-2,23.0,13.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,11,15.0,5,6.0,7.0,30,-4,31.0,18.0,30.0,6,9.0,7.0,28,8,32.0,16.0,1
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,12,42.0,7,11.0,5.0,31,10,28.0,12.0,18.0,4,5.0,5.0,30,-3,23.0,13.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,13,20.0,5,7.0,7.0,30,-7,31.0,17.0,29.0,6,7.0,7.0,28,2,32.0,18.0,1
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,14,38.0,7,10.0,5.0,31,16,28.0,13.0,29.0,6,9.0,5.0,30,-5,27.0,13.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,15,30.0,7,11.0,3.0,32,16,26.0,12.0,1.0,1,1.0,4.0,31,-4,14.0,9.0,0
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,16,27.0,6,8.0,7.0,30,-6,28.0,13.0,43.0,9,13.0,5.0,28,8,28.0,10.0,1
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,17,32.0,6,8.0,8.0,29,-5,29.0,13.0,33.0,6,8.0,8.0,27,2,35.0,19.0,1
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,18,34.0,7,9.0,6.0,30,-11,28.0,13.0,39.0,6,8.0,7.0,28,2,32.0,17.0,1
20251127_171335_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,19,26.0,5,7.0,6.0,31,20,27.0,14.0,26.0,4,6.0,5.0,30,-5,23.0,12.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,0,20.0,4,6.0,3.0,32,20,19.0,10.0,1.0,1,1.0,4.0,31,-8,14.0,9.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,1,24.0,6,8.0,6.0,30,16,29.0,15.0,32.0,6,9.0,6.0,29,-11,30.0,15.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,2,27.0,6,8.0,5.0,32,18,24.0,11.0,15.0,4,6.0,4.0,31,-4,20.0,10.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,3,32.0,5,7.0,3.0,33,20,19.0,9.0,1.0,1,1.0,3.0,32,-2,11.0,7.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,4,27.0,6,9.0,4.0,31,16,27.0,14.0,39.0,5,8.0,5.0,30,-10,25.0,12.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,5,29.0,7,8.0,8.0,28,6,36.0,20.0,27.0,6,8.0,8.0,27,-11,36.0,20.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,6,12.0,5,5.0,6.0,30,-10,30.0,19.0,49.0,8,12.0,6.0,28,5,28.0,10.0,1
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,7,19.0,5,7.0,5.0,31,20,26.0,14.0,25.0,3,5.0,5.0,30,-5,21.0,11.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,8,16.0,4,4.0,6.0,31,20,25.0,15.0,59.0,7,12.0,5.0,30,-2,26.0,9.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,9,28.0,6,8.0,5.0,31,16,25.0,12.0,31.0,5,8.0,5.0,30,-15,25.0,12.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,10,36.0,7,10.0,5.0,31,12,24.0,9.0,48.0,7,11.0,5.0,30,-10,26.0,10.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,11,15.0,4,4.0,4.0,32,18,21.0,13.0,5.0,2,2.0,4.0,31,-1,16.0,10.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,12,34.0,6,8.0,5.0,31,20,27.0,14.0,15.0,2,3.0,5.0,30,-2,19.0,11.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,13,17.0,5,6.0,5.0,32,20,24.0,13.0,12.0,2,3.0,4.0,31,0,16.0,9.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,14,20.0,6,6.0,6.0,31,18,27.0,15.0,30.0,5,7.0,5.0,30,-10,25.0,13.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,15,18.0,5,6.0,6.0,32,20,24.0,12.0,6.0,3,3.0,4.0,31,-1,18.0,11.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,16,22.0,4,6.0,5.0,32,18,21.0,10.0,5.0,2,2.0,4.0,31,-1,16.0,10.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,17,28.0,6,9.0,4.0,33,20,19.0,6.0,2.0,2,2.0,3.0,32,-5,13.0,8.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,18,27.0,4,6.0,5.0,31,16,24.0,13.0,48.0,7,11.0,5.0,30,-1,26.0,10.0,0
20251127_170047_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,19,20.0,5,7.0,5.0,31,20,26.0,14.0,45.0,5,9.0,5.0,30,-1,25.0,11.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,0,17.0,2,5.0,6.0,31,-3,26.0,15.0,19.0,4,4.0,6.0,29,17,27.0,14.0,1
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,1,29.0,4,6.0,7.0,30,-1,30.0,16.0,26.0,7,9.0,5.0,28,2,29.0,13.0,1
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,2,20.0,4,6.0,7.0,30,12,28.0,14.0,30.0,6,9.0,6.0,29,-4,29.0,13.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,3,19.0,2,5.0,8.0,28,11,32.0,17.0,17.0,5,6.0,7.0,27,0,33.0,17.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,4,11.0,1,2.0,6.0,31,-3,26.0,16.0,27.0,5,8.0,6.0,29,20,29.0,14.0,1
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,5,38.0,5,10.0,6.0,30,8,28.0,12.0,18.0,5,5.0,5.0,29,-5,27.0,14.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,6,26.0,4,7.0,6.0,31,16,27.0,14.0,27.0,5,7.0,5.0,30,-2,27.0,14.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,7,18.0,2,5.0,7.0,30,9,26.0,12.0,17.0,3,4.0,6.0,29,0,30.0,17.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,8,20.0,3,6.0,7.0,30,7,28.0,14.0,14.0,3,4.0,6.0,29,-8,30.0,17.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,9,22.0,4,7.0,4.0,30,6,31.0,18.0,14.0,4,4.0,6.0,29,-7,25.0,12.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,10,16.0,1,4.0,8.0,29,16,33.0,19.0,19.0,4,5.0,7.0,28,-1,30.0,15.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,11,5.0,1,2.0,5.0,32,0,19.0,12.0,19.0,4,5.0,5.0,30,20,26.0,14.0,1
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,12,22.0,4,7.0,5.0,30,18,30.0,17.0,15.0,4,5.0,6.0,29,-10,28.0,16.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,13,47.0,7,11.0,6.0,27,2,43.0,25.0,27.0,6,8.0,8.0,26,0,34.0,16.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,14,26.0,5,8.0,6.0,31,14,27.0,13.0,16.0,4,5.0,5.0,30,-1,25.0,14.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,15,33.0,6,10.0,5.0,31,18,25.0,10.0,21.0,4,5.0,5.0,30,-14,27.0,15.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,16,32.0,5,9.0,6.0,31,13,27.0,12.0,19.0,5,5.0,5.0,30,0,26.0,14.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,17,19.0,3,6.0,7.0,30,7,30.0,17.0,20.0,4,5.0,6.0,29,0,30.0,17.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,18,32.0,6,8.0,6.0,31,13,27.0,13.0,18.0,5,6.0,5.0,30,-14,25.0,14.0,0
20251128_011040_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,19,18.0,3,6.0,4.0,31,16,23.0,13.0,12.0,1,1.0,5.0,30,-1,27.0,16.0,0
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,0,21.0,4,7.0,6.0,31,16,24.0,10.0,19.0,4,5.0,5.0,30,-7,27.0,15.0,0
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,1,25.0,4,7.0,5.0,31,13,28.0,14.0,11.0,3,3.0,5.0,30,-7,23.0,14.0,0
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,2,21.0,5,7.0,5.0,31,13,25.0,12.0,16.0,5,5.0,5.0,30,-3,27.0,16.0,0
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,3,33.0,5,8.0,6.0,30,18,31.0,16.0,5.0,2,2.0,6.0,29,-12,26.0,16.0,0
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,4,24.0,5,7.0,5.0,29,6,36.0,22.0,18.0,5,6.0,6.0,28,-7,28.0,13.0,0
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,5,6.0,1,2.0,7.0,30,-7,25.0,16.0,20.0,6,7.0,7.0,28,17,32.0,17.0,1
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,6,14.0,1,4.0,8.0,29,-2,30.0,18.0,21.0,5,6.0,6.0,27,3,31.0,15.0,1
20251128_013458_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent,mono_green_midrange,mono_red_aggro,life,7,19.0,2,5.0,8.0,29,2,31.0,17.0,23.0,3,4.0,7.0,28,-1,33.0,18.0,0
