game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures
261,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,5,18,14,4,5
262,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-4,18,15,6,4
263,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,7,18,14,5,5
264,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-5,9,19,15,4,5
265,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,4,5
266,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,6,-7,18,15,4,4
267,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-1,19,16,6,6
268,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,2,18,14,5,4
269,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,9,19,15,4,7
270,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-2,20,17,5,4
271,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-11,18,15,7,3
272,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,10,18,14,3,5
273,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,3,5
274,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,18,14,6,4
275,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,7,3
276,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-3,19,16,4,4
277,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-3,19,16,5,4
278,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,18,19,15,1,7
279,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-2,19,16,3,4
280,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-1,19,16,3,6
281,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,15,19,15,4,6
282,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,5,18,14,4,6
283,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-6,19,16,5,2
284,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,1,18,14,4,5
285,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,13,19,15,3,4
286,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,19,15,5,6
287,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-3,19,16,5,3
288,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,5,0,18,15,5,4
289,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,3,18,14,6,4
290,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,10,18,14,4,5
291,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,17,19,15,2,5
292,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,21,18,6,0
293,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-2,19,16,6,5
294,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,0,18,15,3,4
295,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-1,20,17,6,3
296,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-2,19,16,6,3
297,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,16,19,15,4,5
298,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,9,19,15,3,5
299,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,7,18,14,5,4
300,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,6,19,15,5,6
301,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,0,18,15,5,3
302,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-8,19,16,7,3
303,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,0,18,15,5,4
304,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,19,15,5,6
305,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,5,6
306,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,6,19,15,7,6
307,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,5,-10,18,15,6,4
308,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,7,19,15,2,6
309,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,10,19,15,4,7
310,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-2,20,17,6,3
311,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-4,19,16,7,4
312,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,3,19,15,7,5
313,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,6,5
314,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-4,19,16,5,3
315,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,12,19,15,2,7
316,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,3,18,14,6,4
317,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,4,5
318,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,14,18,14,3,5
319,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-6,11,17,13,7,4
320,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,11,19,15,6,6
321,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,7,19,15,4,7
322,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-3,19,16,6,3
323,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,-4,19,16,5,4
324,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-7,19,16,5,6
325,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-10,19,16,5,3
326,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-1,18,15,4,5
327,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,13,18,14,3,4
328,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,18,15,5,4
329,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,2,18,14,4,4
330,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,1,19,15,4,4
331,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,10,19,15,5,5
332,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,0,20,17,4,5
333,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,19,16,5,4
334,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,4,18,14,6,6
335,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-4,19,16,5,4
336,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,4,5
337,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-2,19,16,4,4
338,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-2,19,16,4,3
339,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-3,20,17,8,5
340,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-15,9,18,14,6,5
341,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-3,19,16,6,2
342,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,8,19,15,5,6
343,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,5,4
344,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,5,0,17,14,6,2
345,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-10,18,15,5,5
346,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-2,18,15,3,5
347,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,7,6
348,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,8,19,15,5,4
349,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,11,19,15,6,5
350,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,8,19,15,4,7
351,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,18,14,7,5
352,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-11,18,15,5,3
353,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,5,6
354,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,1,19,15,5,6
355,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,16,20,16,4,7
356,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,1,19,15,6,6
357,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-1,18,15,4,3
358,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,5,1
359,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,11,19,15,6,5
360,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,8,19,15,3,5
361,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,17,-7,19,16,7,2
362,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-1,20,17,4,2
363,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-3,18,15,8,4
364,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-7,18,15,7,3
365,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,7,5
366,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,5,5
367,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,19,15,7,6
368,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,0,20,17,3,3
369,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,12,19,15,5,6
370,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-9,19,16,6,4
371,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,9,0,19,16,6,5
372,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-9,20,17,6,2
373,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-15,4,18,14,5,5
374,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,4,18,14,7,5
375,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,2,19,15,5,7
376,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,4,4
377,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-2,18,15,7,4
378,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,4,6
379,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-8,4,19,15,6,6
380,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,11,19,15,4,7
381,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,14,19,15,4,5
382,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,3,18,14,5,5
383,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,10,19,15,6,6
384,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-2,20,17,5,4
385,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,2,19,15,6,5
386,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-9,5,18,14,8,5
387,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-7,18,15,4,4
388,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-3,20,17,4,6
389,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-5,18,15,5,5
390,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,9,19,15,4,5
391,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,6,-3,18,15,6,5
392,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,4,5
393,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,9,19,15,4,6
394,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-2,21,18,4,0
395,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-5,18,15,4,3
396,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,17,19,15,3,5
397,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-7,20,17,6,4
398,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,10,19,15,5,7
399,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-3,18,15,5,4
400,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,11,19,15,4,6
401,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,5,19,15,5,7
402,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,3,19,15,5,6
403,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,18,14,3,5
404,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-15,4,18,14,4,5
405,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-1,19,16,5,4
406,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-5,19,16,7,3
407,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,3,6
408,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-4,19,16,4,5
409,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,8,18,14,6,5
410,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,6,3
411,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-2,19,16,7,4
412,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,6,7
413,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-4,19,16,6,4
414,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,17,19,15,5,5
415,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,12,19,15,3,6
416,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,17,-2,19,16,5,1
417,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,5,2
418,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,2,19,15,6,7
419,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,10,19,15,5,6
420,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-9,20,17,6,2
421,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,3,5
422,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-1,19,16,5,5
423,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-3,19,16,7,4
424,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,4,5
425,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-18,6,19,15,5,7
426,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-6,6,19,15,5,6
427,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,-2,19,16,7,4
428,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,9,19,15,3,6
429,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-5,20,17,4,5
430,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,3,4
431,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,18,14,5,4
432,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,15,19,15,3,5
433,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-6,11,18,14,5,5
434,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-3,18,15,5,3
435,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-7,19,16,7,4
436,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,19,15,4,6
437,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,18,19,15,2,6
438,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,4,18,14,7,3
439,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,5,-7,18,15,7,4
440,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,0,19,16,6,4
441,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,19,15,6,6
442,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-4,19,16,6,3
443,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-3,18,15,4,4
444,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,6,0,19,16,4,5
445,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,4,5
446,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,10,19,15,6,6
447,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,6,7
448,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-3,17,14,5,4
449,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,6,19,15,3,6
450,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,3,18,14,7,3
451,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,6,19,15,4,5
452,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-1,18,15,8,4
453,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-11,19,16,6,3
454,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,4,6
455,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,1,-4,19,16,5,6
456,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,17,19,15,3,5
457,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,18,14,6,3
458,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,2,19,15,5,6
459,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-8,4,18,14,5,4
460,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-3,18,15,5,4
461,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,8,19,15,6,6
462,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-2,20,17,4,4
463,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,3,19,15,6,4
464,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,0,19,16,5,4
465,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,20,18,14,5,3
466,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,17,19,15,4,6
467,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,5,3
468,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,7,19,15,6,7
469,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,0,5,19,15,5,5
470,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-3,20,17,4,5
471,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,7,18,14,4,3
472,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,8,19,15,4,6
473,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,16,19,15,3,6
474,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,15,19,15,4,4
475,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-8,4,18,14,5,5
476,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-15,5,18,14,3,5
477,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,12,19,15,6,7
478,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,4,7
479,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,8,19,15,4,6
480,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-6,19,16,7,5
481,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,9,19,15,4,4
482,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,0,17,14,6,3
483,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,0,19,16,4,4
484,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,6,18,14,7,4
485,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-3,20,17,4,4
486,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,5,19,15,5,6
487,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,8,19,15,6,6
488,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,4,4
489,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-5,18,15,5,3
490,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-1,18,15,5,4
491,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-6,18,15,6,5
492,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,0,18,15,5,5
493,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,0,19,16,7,3
494,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-2,18,15,5,2
495,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-6,19,16,6,4
496,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,14,19,15,4,7
497,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,12,18,14,4,5
498,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,19,15,6,5
499,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-6,8,18,14,4,5
500,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,12,19,15,4,6
501,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-8,13,18,14,4,6
502,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,15,19,15,5,7
503,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,12,19,15,4,6
504,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-4,18,15,3,3
505,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-6,6,18,14,4,4
506,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,8,19,15,6,5
507,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,17,19,15,4,5
508,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,6,5
509,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,1,18,14,6,6
510,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,12,18,14,4,5
511,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,1,18,14,6,5
512,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,8,19,15,6,5
513,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,4,4
514,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-2,19,16,5,4
515,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-4,19,16,7,4
516,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-6,18,15,5,4
517,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,21,18,4,1
518,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,21,18,6,0
519,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-4,18,15,6,4
520,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,8,18,14,4,5
521,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,6,19,15,4,5
522,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,21,18,4,1
523,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,9,19,15,5,5
