game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures,p0_land_plays,p0_creature_casts,p0_approx_mana_spent,p0_main_phase_actions,p0_main_phase_passes,p1_land_plays,p1_creature_casts,p1_approx_mana_spent,p1_main_phase_actions,p1_main_phase_passes
34,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,18,-3,32,31,4,4,5,6,25,22,11,4,6,9,20,10
35,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,1,life,-8,2,30,28,7,6,6,10,35,30,14,7,10,49,32,15
36,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,0,32,31,6,1,7,7,26,22,8,4,1,4,14,9
37,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-12,33,32,5,1,5,7,33,21,9,3,1,1,11,7
38,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,19,-7,30,29,6,4,6,8,31,29,15,6,5,12,26,15
39,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,6,-1,31,30,4,7,6,5,18,25,14,5,11,40,26,10
40,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,8,-6,30,29,5,8,8,6,19,30,16,5,12,53,27,10
41,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,4,-7,30,29,4,7,10,4,16,28,14,6,10,35,29,13
42,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,10,0,29,28,4,5,10,4,12,31,17,7,8,28,31,16
43,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,1,life,0,2,30,28,2,6,9,2,7,25,14,7,10,47,32,15
44,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-2,33,32,5,0,3,8,31,19,8,3,0,0,9,6
45,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,16,-3,31,30,5,7,7,5,17,26,14,5,12,57,26,9
46,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-6,33,32,5,1,4,6,31,20,10,3,1,1,11,7
47,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,1,life,-2,9,31,29,4,7,7,4,10,26,15,6,11,40,27,10
48,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-4,32,31,6,1,4,7,23,22,11,4,1,4,14,9
49,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,0,life,20,-14,31,30,4,4,5,6,23,24,13,5,6,26,23,12
